identifiers covisible0 covisible1 R_errs t_errs t_errs2 Bef.Prec Bef.Num Aft.Prec Aft.Num
livingroom1#00000.jpg#00033.jpg 0.8240413665771484 0.8240413665771484 0.2503216345701 0.5099251458040136 0.004945293020292846 0.8252788104089219 222 1.0 159
livingroom1#00000.jpg#00049.jpg 0.749158501625061 0.749158501625061 0.5431953049953926 0.9460122285280602 0.011238380347998723 0.8333333333333334 160 1.0 108
livingroom1#00000.jpg#00361.jpg 0.5209554433822632 0.5209554433822632 149.49148435271204 14.725796981465976 4.987819960335063 0.075 3 0.4 2
livingroom1#00000.jpg#00417.jpg 0.5105159282684326 0.5105159282684326 148.6419807107533 44.989237279682875 2.3406171132206213 0.11627906976744186 5 0.6666666666666666 4
livingroom1#00000.jpg#01409.jpg 0.3617366552352905 0.3617366552352905 117.46442699361904 9.208570375515224 0.6035199345510646 0.027777777777777776 1 0.16666666666666666 1
livingroom1#00008.jpg#00089.jpg 0.7103173732757568 0.7103173732757568 0.1563739136255872 0.7212739045683482 0.006460032742885043 0.902027027027027 267 1.0 190
livingroom1#00008.jpg#00105.jpg 0.725989580154419 0.725989580154419 0.6868220234591579 2.578566409476009 0.025612116295258856 0.8586206896551725 249 1.0 171
livingroom1#00008.jpg#00153.jpg 0.9499626159667969 0.9499626159667969 1.1234774751763377 1.0242148532143385 0.020642392145349863 0.8149779735682819 185 1.0 143
livingroom1#00008.jpg#00233.jpg 0.7734163999557495 0.7734163999557495 1.2760248602403372 2.015545837597431 0.04010816592458075 0.8125 156 1.0 113
livingroom1#00008.jpg#02841.jpg 0.5644987225532532 0.5644987225532532 3.4340502710108813 2.2511415907015517 0.12070520328476281 0.27692307692307694 18 1.0 12
livingroom1#00016.jpg#00177.jpg 0.9955778121948242 0.9955778121948242 2.5166762479570917 3.30675936293543 0.06269321913804174 0.7028301886792453 149 1.0 101
livingroom1#00016.jpg#00217.jpg 0.9911572337150574 0.9911572337150574 1.3769942838085905 3.007175919662935 0.05170109991273131 0.853448275862069 198 0.9921875 127
livingroom1#00016.jpg#00289.jpg 0.3771028518676758 0.3771028518676758 24.916463293239964 14.675739130073302 0.532922442696861 0.3235294117647059 11 0.875 7
livingroom1#00016.jpg#00425.jpg 0.5336328148841858 0.5336328148841858 135.10409204644756 21.209283982637032 5.72128234583089 0.19298245614035087 11 0.0 0
livingroom1#00016.jpg#01433.jpg 0.05006510764360428 0.05006510764360428 171.03673169122774 11.939226593867271 0.6691958896506475 0.0 0 0.0 0
livingroom1#00016.jpg#02073.jpg 0.2172802835702896 0.2172802835702896 27.490601876943227 23.70622035537715 0.9881737416599986 0.417910447761194 28 1.0 20
livingroom1#00024.jpg#00105.jpg 0.7759065628051758 0.7759065628051758 0.6847933988293957 3.5569374431384633 0.02276532200999081 0.90625 348 1.0 213
livingroom1#00024.jpg#00121.jpg 0.9019759297370911 0.9019759297370911 0.49068866720873594 1.3455415625161067 0.014560959045718334 0.9096209912536443 312 1.0 223
livingroom1#00024.jpg#00169.jpg 0.9511393308639526 0.9511393308639526 2.076729368599468 3.910344944592619 0.07794808761666408 0.7871287128712872 159 1.0 99
livingroom1#00024.jpg#00353.jpg 0.6576155424118042 0.6576155424118042 61.94585717736688 50.442736543618935 1.9442252612425877 0.2222222222222222 16 0.9 9
livingroom1#00024.jpg#00425.jpg 0.5756868720054626 0.5756868720054626 70.4847563741561 54.052903471052886 2.6616146446019697 0.25925925925925924 14 1.0 7
livingroom1#00024.jpg#02033.jpg 0.25345051288604736 0.25345051288604736 3.202583296163449 2.3747849652548654 0.09922447269403181 0.4 28 1.0 17
livingroom1#00024.jpg#02177.jpg 0.4011523425579071 0.4011523425579071 4.485949523605626 3.462421575990612 0.12478395799021873 0.6140350877192983 70 0.9807692307692307 51
livingroom1#00024.jpg#02825.jpg 0.5241276025772095 0.5241276025772095 7.740826986421887 4.992511259656478 0.273131980975303 0.373134328358209 25 0.875 14
livingroom1#00032.jpg#00057.jpg 0.87161785364151 0.87161785364151 0.2571503377136571 1.005447935088945 0.006826681036360352 0.9162790697674419 394 1.0 265
livingroom1#00032.jpg#00129.jpg 0.9396810531616211 0.9396810531616211 0.36841643092736265 0.6115811215004348 0.008843414914240871 0.8345864661654135 222 1.0 160
livingroom1#00032.jpg#00137.jpg 0.9373160600662231 0.9373160600662231 1.9583282260144406 3.605844671231795 0.060444244656742634 0.8136882129277566 214 1.0 166
livingroom1#00032.jpg#00153.jpg 0.8964046239852905 0.8964046239852905 32.18195919055875 89.16947004963748 1.618144655095149 0.8009259259259259 173 1.0 92
livingroom1#00032.jpg#00329.jpg 0.7289713621139526 0.7289713621139526 53.205685934945194 44.48711766228926 1.7394404162700479 0.23809523809523808 15 0.75 9
livingroom1#00040.jpg#00081.jpg 0.880846381187439 0.880846381187439 0.3611690105359461 4.048037114458511 0.012370592392013345 0.9566433566433566 684 1.0 490
livingroom1#00040.jpg#00153.jpg 0.8542627096176147 0.8542627096176147 36.52110727592123 84.67872255140406 1.8877599264867009 0.8241206030150754 164 1.0 66
livingroom1#00040.jpg#00217.jpg 0.9371061325073242 0.9371061325073242 2.9460670404873834 4.576394973230621 0.09757660550579314 0.7912621359223301 163 0.9908256880733946 108
livingroom1#00040.jpg#00257.jpg 0.8224495649337769 0.8224495649337769 1.0868595321642154 1.056290040335962 0.029215698286911628 0.7990430622009569 167 1.0 122
livingroom1#00040.jpg#00289.jpg 0.5386247038841248 0.5386247038841248 6.617257791781965 6.350030683720287 0.2545645308826285 0.6263736263736264 57 1.0 43
