identifiers covisible0 covisible1 R_errs t_errs t_errs2 Bef.Prec Bef.Num Aft.Prec Aft.Num
delivery_area#DSC_0675.JPG#DSC_0676.JPG 0.8743636012077332 0.8743636012077332 0.029254960709005 0.03140414040839037 0.0004171711439161567 0.9959818308874913 5701 1.0 1638
delivery_area#DSC_0675.JPG#DSC_0677.JPG 0.7789077758789062 0.7789077758789062 0.033079294663456195 0.12564741462778428 0.0031575236593619845 0.9886014905743095 4510 1.0 1453
delivery_area#DSC_0675.JPG#DSC_0678.JPG 0.6686270236968994 0.6686270236968994 0.013749500854405905 0.015473441786428697 0.0005224128526635348 0.9848267964500429 3440 1.0 1035
delivery_area#DSC_0675.JPG#DSC_0679.JPG 0.5846366882324219 0.5846366882324219 0.10405192208661809 0.13633652723242062 0.006782260659622546 0.9826610049539986 2777 1.0 792
delivery_area#DSC_0675.JPG#DSC_0680.JPG 0.536745011806488 0.536745011806488 0.042972668783248326 0.05606204390410687 0.003610484837989615 0.9884543761638733 2654 1.0 759
delivery_area#DSC_0675.JPG#DSC_0681.JPG 0.43019282817840576 0.43019282817840576 0.17249071464599158 0.19389743007432084 0.013883041672783794 0.9849056603773585 2088 1.0 545
delivery_area#DSC_0675.JPG#DSC_0682.JPG 0.1683548390865326 0.1683548390865326 0.4294250261794553 0.33243165029662586 0.028284024445414075 0.9662288930581614 1030 1.0 260
delivery_area#DSC_0675.JPG#DSC_0683.JPG 0.025435026735067368 0.025435026735067368 95.3455225417071 15.515869359312006 11.439848939981255 0.2765957446808511 13 0.75 6
delivery_area#DSC_0675.JPG#DSC_0684.JPG 0.016317861154675484 0.016317861154675484 148.24973787894479 64.50051211447432 11.032403725987846 0.021739130434782608 1 0.0 0
delivery_area#DSC_0675.JPG#DSC_0706.JPG 0.3398844599723816 0.3398844599723816 1.636576544753692 8.196791894474712 0.09931948509012094 0.8722943722943723 806 1.0 186
delivery_area#DSC_0675.JPG#DSC_0707.JPG 0.6387847661972046 0.6387847661972046 0.1985020485780081 0.5617799065465205 0.0097859580285455 0.9281698938163647 1486 1.0 340
delivery_area#DSC_0675.JPG#DSC_0708.JPG 0.8395408987998962 0.8395408987998962 0.14196676844277556 0.4535696128527332 0.010196695866494819 0.9653571428571428 2703 1.0 730
delivery_area#DSC_0675.JPG#DSC_0709.JPG 0.01140112429857254 0.01140112429857254 11.980137570256405 16.88213833813604 0.31011855779389735 0.26436781609195403 23 0.7777777777777778 7
delivery_area#DSC_0676.JPG#DSC_0677.JPG 0.9200136661529541 0.9200136661529541 0.09074579857386424 0.5639890882441934 0.006871328451890962 0.9963726059199072 6867 1.0 2026
delivery_area#DSC_0676.JPG#DSC_0678.JPG 0.8293403387069702 0.8293403387069702 0.04621888220701558 0.049866533647765415 0.0011936188523510205 0.9936967632027257 5833 1.0 1676
delivery_area#DSC_0676.JPG#DSC_0679.JPG 0.7721226215362549 0.7721226215362549 0.03178749680849234 0.021456687981131026 0.0006772631943793282 0.9939840869396468 5122 1.0 1501
delivery_area#DSC_0676.JPG#DSC_0680.JPG 0.7593896389007568 0.7593896389007568 0.005644892837387875 0.025247844504646566 0.0013279003339240019 0.9922890504516413 4504 1.0 1285
delivery_area#DSC_0676.JPG#DSC_0681.JPG 0.6673164367675781 0.6673164367675781 0.06507272376420352 0.051044650494420474 0.002942168069273038 0.985066371681416 3562 1.0 1074
delivery_area#DSC_0676.JPG#DSC_0682.JPG 0.4376062750816345 0.4376062750816345 0.5220245201508467 0.3847549406073697 0.02784098165405404 0.9740466101694916 1839 1.0 469
delivery_area#DSC_0676.JPG#DSC_0683.JPG 0.36190396547317505 0.36190396547317505 0.9406346459848478 0.2959848341544758 0.025998422959196847 0.6381578947368421 97 1.0 22
delivery_area#DSC_0676.JPG#DSC_0684.JPG 0.3811735510826111 0.3811735510826111 0.726196295465666 0.29404421603641806 0.029665040508514436 0.4330708661417323 55 1.0 15
delivery_area#DSC_0676.JPG#DSC_0706.JPG 0.23872298002243042 0.23872298002243042 1.3155060203486135 7.116662450084048 0.11290989426787647 0.7629139072847683 576 1.0 139
delivery_area#DSC_0676.JPG#DSC_0707.JPG 0.5384087562561035 0.5384087562561035 1.4196780454184006 10.782826210232379 0.09984124631425399 0.9063097514340345 1422 1.0 298
delivery_area#DSC_0676.JPG#DSC_0708.JPG 0.750721275806427 0.750721275806427 0.06374916774878499 0.3594244616761375 0.0038636531257411648 0.9818741450068399 2871 1.0 788
delivery_area#DSC_0677.JPG#DSC_0678.JPG 0.9032011032104492 0.9032011032104492 0.03258283107330267 0.23802797610734794 0.0030020419220320965 0.9970261923824774 8717 1.0 2860
delivery_area#DSC_0677.JPG#DSC_0679.JPG 0.8406155109405518 0.8406155109405518 0.0 0.06661020558695206 0.0016425908808152014 0.994978194793181 7529 1.0 2435
delivery_area#DSC_0677.JPG#DSC_0680.JPG 0.8293157815933228 0.8293157815933228 0.0 0.053779554602171126 0.0018552248843399857 0.992969848461178 6356 1.0 1916
delivery_area#DSC_0677.JPG#DSC_0681.JPG 0.7337740659713745 0.7337740659713745 0.02936101548836199 0.07977194137375562 0.0037517683313065325 0.9923154701718908 4907 1.0 1526
delivery_area#DSC_0677.JPG#DSC_0682.JPG 0.4920085072517395 0.4920085072517395 0.12989193501118756 0.10700674173771488 0.006499780892336782 0.9725634725634725 2375 1.0 565
delivery_area#DSC_0677.JPG#DSC_0683.JPG 0.4159601032733917 0.4159601032733917 0.47785609292698933 0.18031897351334358 0.013626232100021164 0.8046218487394958 383 1.0 80
delivery_area#DSC_0677.JPG#DSC_0684.JPG 0.42799413204193115 0.42799413204193115 0.336033641837601 1.2714085621587614 0.11300380212039654 0.727735368956743 286 1.0 56
delivery_area#DSC_0677.JPG#DSC_0706.JPG 0.13363322615623474 0.13363322615623474 17.259720313629586 52.37495004645643 2.639858290742787 0.13702623906705538 47 0.0 0
delivery_area#DSC_0677.JPG#DSC_0707.JPG 0.4457296133041382 0.4457296133041382 0.2377020855369863 1.1461070470162107 0.015576714211024372 0.8815566835871405 1042 1.0 229
delivery_area#DSC_0677.JPG#DSC_0708.JPG 0.6663551330566406 0.6663551330566406 0.07282727071560018 0.8458029129364418 0.005910594774631843 0.9772905246671887 2496 1.0 657
delivery_area#DSC_0678.JPG#DSC_0679.JPG 0.9280306696891785 0.9280306696891785 0.006410045432972542 0.09152012016531472 0.0011521768608633643 0.9981515711645101 10800 1.0 3399
delivery_area#DSC_0678.JPG#DSC_0680.JPG 0.9229394197463989 0.9229394197463989 0.03008360295168536 0.062012411792007754 0.0015801978402597186 0.9946236559139785 9065 1.0 2773
delivery_area#DSC_0678.JPG#DSC_0681.JPG 0.8097442388534546 0.8097442388534546 0.028608504877636907 0.038180382920740684 0.001143734392499536 0.9966306331601853 7099 1.0 1882
delivery_area#DSC_0678.JPG#DSC_0682.JPG 0.5698255300521851 0.5698255300521851 0.06132280341429224 0.10146726223725967 0.004896281440471301 0.9780062156347119 4091 1.0 966
delivery_area#DSC_0678.JPG#DSC_0683.JPG 0.4781830608844757 0.4781830608844757 0.3261347139853392 0.1152146720100444 0.007332688193336252 0.9085750315258512 1441 1.0 201
delivery_area#DSC_0678.JPG#DSC_0684.JPG 0.48662739992141724 0.48662739992141724 0.17259710021526853 0.2296430387805905 0.017521663217501322 0.8607287449392712 1063 1.0 177
delivery_area#DSC_0678.JPG#DSC_0707.JPG 0.33691635727882385 0.33691635727882385 0.23773614750373476 0.42068779755237573 0.010382375437071 0.7544224765868887 725 1.0 173
delivery_area#DSC_0678.JPG#DSC_0708.JPG 0.5632855892181396 0.5632855892181396 0.11331691622297237 0.4365672567550244 0.00754797124123073 0.9566650965614696 2031 1.0 575
delivery_area#DSC_0678.JPG#DSC_0714.JPG 0.00017071241745725274 0.00017071241745725274 29.022945384826606 40.091564347560556 1.452110326364556 0.008130081300813009 1 0.0 0
delivery_area#DSC_0679.JPG#DSC_0680.JPG 0.9763815402984619 0.9763815402984619 0.042494921704965063 0.22755984877324262 0.00280917772039357 0.9973705834018077 12138 1.0 3914
