identifiers covisible0 covisible1 R_errs t_errs t_errs2 Bef.Prec Bef.Num Aft.Prec Aft.Num
10#1025.jpg#7125.jpg 0.5886719226837158 0.5886719226837158 1.0966158327602928 0.6893664466173118 0.03400071015023226 0.9994 4997 1.0 4385
10#1300.jpg#4550.jpg 0.18199220299720764 0.18199220299720764 5.735717724898476 6.148245970670227 0.20712089946749476 0.8044 4022 1.0 4022
10#1350.jpg#5825.jpg 0.9382617473602295 0.9382617473602295 7.525131561655091 6.439717474332982 0.2522132520603106 0.997 4985 1.0 4727
10#1350.jpg#6725.jpg 0.3358854055404663 0.3358854055404663 0.176633921277999 0.5779226706972046 0.01110589205641419 0.9784 4892 1.0 4282
10#1375.jpg#6425.jpg 0.7063997387886047 0.7063997387886047 0.7033502136703853 0.419590257334808 0.00937011367873794 0.8234 4117 1.0 3195
10#1525.jpg#3275.jpg 0.6976237297058105 0.6976237297058105 1.067395356405742 0.5649809727823881 0.012729892075388324 0.9992 4996 1.0 4819
10#1675.jpg#6225.jpg 0.3833072781562805 0.3833072781562805 2.655481228078504 2.300414313986327 0.04483807688340599 0.998 4990 1.0 4500
10#1750.jpg#2475.jpg 0.2006901204586029 0.2006901204586029 4.361542232138182 1.685622705835526 0.05099206201598159 0.915 4575 1.0 3354
10#1750.jpg#7025.jpg 0.34828126430511475 0.34828126430511475 5.623628162821254 6.922575031850243 0.1668471278097522 0.9988 4994 1.0 4375
10#1800.jpg#6875.jpg 0.5927734375 0.5927734375 0.4594008217379577 1.842316402150276 0.02438075749515173 0.9688 4844 1.0 4738
10#2175.jpg#2250.jpg 0.8340104818344116 0.8340104818344116 0.4181742695438137 0.36236412170514665 0.003262673145338104 1.0 5000 1.0 4747
10#2400.jpg#6125.jpg 0.22660157084465027 0.22660157084465027 90.5041921652885 79.22321371518257 1.862200039315317 0.0156 78 0.004077471967380225 4
10#2975.jpg#7050.jpg 0.8557943105697632 0.8557943105697632 1.722566712575647 1.871582520474736 0.06321781098262985 0.9866 4933 1.0 4435
10#3275.jpg#3925.jpg 0.005664062686264515 0.005664062686264515 178.36399466298374 43.744215231961576 1.7693238258767887 0.0172 86 0.03355704697986577 5
10#3575.jpg#4275.jpg 0.4870247542858124 0.4870247542858124 1.526723392348871 0.9197109757542614 0.033261668334455256 0.9748 4874 1.0 4081
10#3750.jpg#4275.jpg 0.7232096195220947 0.7232096195220947 0.5596429061080266 0.10083356003743595 0.0020838073775504644 1.0 5000 1.0 4694
10#3750.jpg#4400.jpg 0.04277343675494194 0.04277343675494194 39.89959288202539 40.345887225696856 1.1881231527823488 0.9208 4604 1.0 4547
10#4600.jpg#7425.jpg 0.585156261920929 0.585156261920929 1.1838129525135581 1.0579433959426425 0.0304764112552869 0.999 4995 1.0 4007
10#4625.jpg#5000.jpg 0.66483074426651 0.66483074426651 0.7723487357207118 0.2587735874130339 0.007102477488025764 1.0 5000 1.0 4899
10#4625.jpg#7325.jpg 0.673743486404419 0.673743486404419 0.3253174556958333 0.18373411447201968 0.005434212715083135 0.9912 4956 1.0 4668
10#4850.jpg#5600.jpg 0.1774609386920929 0.1774609386920929 2.2049524670428817 3.216420595084363 0.07762571257494155 0.8968 4484 1.0 3596
10#5225.jpg#6650.jpg 0.43742188811302185 0.43742188811302185 1.7558344834979542 1.1070653129155865 0.028257897678180724 0.9976 4988 1.0 4385
10#5275.jpg#5725.jpg 0.8130013346672058 0.8130013346672058 0.684681232865304 1.4367410379496377 0.04225535336931766 1.0 5000 1.0 4220
10#6100.jpg#7175.jpg 0.2954036593437195 0.2954036593437195 114.15546920017289 29.94122139359396 1.325145833096029 0.255 1275 0.19144736842105264 291
10#6775.jpg#6800.jpg 0.9428060054779053 0.9428060054779053 0.2716746399118404 0.788312267408499 0.001603569414319091 1.0 5000 1.0 4940
10#75.jpg#200.jpg 0.935631513595581 0.935631513595581 0.7167258410821749 0.14421201399383612 0.0014648669388647618 0.9994 4997 1.0 4359
10#825.jpg#6325.jpg 0.1509310007095337 0.1509310007095337 0.621990982895516 3.429147222920337 0.04716702999605678 1.0 5000 1.0 4789
10#900.jpg#5675.jpg 0.42309245467185974 0.42309245467185974 0.8725698820709743 1.4787131808561023 0.05396634579106427 0.9622 4811 0.9997073456248171 3416
10#925.jpg#1650.jpg 0.0007356770802289248 0.0007356770802289248 52.835837659393626 50.448517859934014 3.054592531960882 0.0 0 0.0 0
10#975.jpg#7400.jpg 0.7841016054153442 0.7841016054153442 2.1726232078544303 1.0193081229333947 0.06344091745455521 0.9868 4934 1.0 4340
101#1000.jpg#4500.jpg 0.3080468773841858 0.3080468773841858 48.41349565234047 34.75940435636213 3.243160662594192 0.075 375 0.04385026737967915 82
101#1000.jpg#5950.jpg 0.7244206070899963 0.7244206070899963 111.17538711960847 29.65840353204763 3.6028366592960976 0.9978 4989 1.0 2987
101#1300.jpg#1350.jpg 0.9111002683639526 0.9111002683639526 0.37583532085305704 3.43671778931286 0.004397217287620574 1.0 5000 1.0 1417
101#1300.jpg#4200.jpg 0.07864584028720856 0.07864584028720856 81.80684514707255 42.795936300130045 2.4082407636543754 0.0 0 0.0 0
101#1350.jpg#3000.jpg 0.7553645968437195 0.7553645968437195 0.8950834812010663 1.7027913450640029 0.07265727972008705 0.9688 4844 1.0 4427
101#1375.jpg#4325.jpg 0.3181315064430237 0.3181315064430237 69.57564795906933 62.17636261573142 3.3069932130031576 0.0094 47 0.0 0
101#150.jpg#2775.jpg 0.41837891936302185 0.41837891936302185 0.12082125140777834 0.660451247048431 0.01518184041112004 0.7168 3584 1.0 3192
101#1600.jpg#6725.jpg 0.6808137893676758 0.6808137893676758 0.8155708725622515 0.46803791039616716 0.02834601987494175 0.9662 4831 1.0 4212
101#1675.jpg#2325.jpg 0.8526498079299927 0.8526498079299927 0.17689744062157295 0.24513186435816922 0.00452840106244928 0.9998 4999 1.0 4728
101#1700.jpg#7350.jpg 0.12031901627779007 0.12031901627779007 14.466279701092684 14.68305033261403 0.8799308823460912 0.9288 4644 0.9358200767964893 3412
101#200.jpg#3775.jpg 0.19912110269069672 0.19912110269069672 38.58157708025692 50.497548626082796 2.7435950611878552 0.0358 179 0.03702928870292887 177
101#2050.jpg#4825.jpg 0.7826432585716248 0.7826432585716248 95.64944098763296 40.92278170429333 6.597303295865105 0.0816 408 0.09370904325032765 143
101#2375.jpg#2525.jpg 0.90827476978302 0.90827476978302 0.3699648241170671 2.3698674606433316 0.03172548912514637 1.0 5000 1.0 4544
101#2650.jpg#2800.jpg 0.802649736404419 0.802649736404419 0.13188393900201806 0.5729935843113932 0.005999914314459174 0.9948 4974 1.0 4873
101#2675.jpg#3250.jpg 0.6088606715202332 0.6088606715202332 39.28092199418701 42.14028663315465 2.170297686713771 0.0208 104 0.02702702702702703 41
101#275.jpg#3500.jpg 0.043932296335697174 0.043932296335697174 121.63511924188569 85.73851874214122 5.8573614462128525 0.004 20 0.0 0
101#2800.jpg#5725.jpg 0.22544923424720764 0.22544923424720764 57.153370373897154 11.071686824510266 6.69413507604329 0.0322 161 0.0 0
101#2900.jpg#3200.jpg 0.5988606810569763 0.5988606810569763 37.022915735280684 75.51591355258084 2.555031575658452 0.009 45 0.0 0
101#3500.jpg#4975.jpg 0.472063809633255 0.472063809633255 14.51684168328937 12.352692776434035 0.4571650647166914 0.034 170 0.020249221183800622 52
101#3625.jpg#4800.jpg 0.045201823115348816 0.045201823115348816 43.203893423729184 34.507636611210344 1.0254846498500916 0.006 30 0.0003471017007983339 1
101#3775.jpg#3975.jpg 0.3945182263851166 0.3945182263851166 40.439868415837495 55.334028787825275 0.9703042876483203 0.0004 2 0.0 0
101#4150.jpg#5225.jpg 0.2866666913032532 0.2866666913032532 57.21519898608052 46.02206038508962 1.8741431040848135 0.3336 1668 0.45811393011010054 957
101#475.jpg#550.jpg 0.9875325560569763 0.9875325560569763 0.13600568794720005 2.9747099898428635 0.010273508951890966 1.0 5000 1.0 4756
101#4925.jpg#7425.jpg 0.15257161855697632 0.15257161855697632 135.17117004361137 50.62236678097908 1.1841407695633457 0.0 0 0.0 0
101#5275.jpg#6025.jpg 0.5984050035476685 0.5984050035476685 1.2793638633227236 1.3548818729003087 0.04619192853337451 0.983 4915 1.0 4560
101#5675.jpg#7225.jpg 0.5441926717758179 0.5441926717758179 0.4888015976825482 0.5541696455889168 0.013232451023031989 0.9584 4792 1.0 4541
101#575.jpg#6050.jpg 0.4706966280937195 0.4706966280937195 1.5773139931503708 0.45651750709916145 0.04182722003522573 0.9958 4979 1.0 4229
101#850.jpg#4650.jpg 0.25274741649627686 0.25274741649627686 58.97578921213399 65.21265872595825 5.553243262998629 0.0 0 0.0 0
101#850.jpg#5450.jpg 0.8016797304153442 0.8016797304153442 0.483136126149207 0.3345977477745439 0.026661653602897836 0.9914 4957 1.0 3803
101#900.jpg#1875.jpg 0.6021940112113953 0.6021940112113953 14.770166625876902 1.253638946269914 0.10538799944769858 0.8982 4491 0.9938603223330775 3885
111#1025.jpg#4175.jpg 0.6473437547683716 0.6473437547683716 0.6370357896419864 0.6851560609861154 0.03805544537685798 0.975 4875 1.0 4622
111#1175.jpg#5000.jpg 0.494804710149765 0.494804710149765 132.38949286464327 77.18647776950283 5.760203067305084 0.029 145 0.0 0
111#1325.jpg#2350.jpg 0.3967447876930237 0.3967447876930237 28.673379340459327 83.56406296646013 3.244684003136443 0.9948 4974 1.0 3752
111#1500.jpg#1525.jpg 0.9119141101837158 0.9119141101837158 0.2598223282385874 5.587930929711809 0.006630838323578724 1.0 5000 1.0 948
111#1500.jpg#7000.jpg 0.8449023962020874 0.8449023962020874 24.339520311271233 9.147806592859068 0.7442281342224527 0.9812 4906 1.0 4272
111#175.jpg#3050.jpg 0.09725260734558105 0.09725260734558105 84.85147796056452 69.77483282358511 3.1331760483881794 0.275 1375 0.3073322932917317 197
111#1750.jpg#5525.jpg 0.002539062639698386 0.002539062639698386 135.93453897217776 39.47682534049463 2.128667564186542 0.0084 42 0.0 0
111#1950.jpg#2575.jpg 0.5256119966506958 0.5256119966506958 1.7598521173206951 3.9842500191899544 0.08803166189619986 0.9974 4987 1.0 4686
111#2150.jpg#5750.jpg 0.33569660782814026 0.33569660782814026 153.6673933371785 49.83713141252687 6.705505757077326 0.0038 19 0.0 0
111#2225.jpg#3800.jpg 0.8120378255844116 0.8120378255844116 0.805541278701874 2.597698418017769 0.02686928629777035 0.9998 4999 1.0 4510
111#2225.jpg#5825.jpg 0.5562435388565063 0.5562435388565063 121.36540070073829 33.8254816021211 2.441458035557525 0.0184 92 0.0 0
111#250.jpg#6575.jpg 0.6781966686248779 0.6781966686248779 0.8765750821858733 1.239184927061014 0.041291783303818136 0.9724 4862 1.0 4305
111#275.jpg#6250.jpg 0.03695963695645332 0.03695963695645332 21.12542991056916 28.061665132075476 0.749495386960935 0.0002 1 0.0 0
111#3075.jpg#3450.jpg 0.41501951217651367 0.41501951217651367 0.14472105442389105 0.5649816018782341 0.012308178623132124 0.997 4985 1.0 4345
111#3200.jpg#6800.jpg 0.2987825572490692 0.2987825572490692 167.78617074709953 58.17821804985342 4.1846199724839455 0.05 250 0.0017050298380221654 2
111#3225.jpg#4500.jpg 0.5817447900772095 0.5817447900772095 0.9681683314601964 2.188454602205294 0.06918584006696779 0.9986 4993 1.0 4764
111#3225.jpg#5400.jpg 0.4516080915927887 0.4516080915927887 0.8640899579154709 0.7800411420312732 0.04785897475501262 0.988 4940 1.0 4649
111#3275.jpg#3300.jpg 0.9122916460037231 0.9122916460037231 0.16708699516071446 5.328186885285066 0.007768159472855795 1.0 5000 1.0 2674
111#3425.jpg#3475.jpg 0.9425846338272095 0.9425846338272095 0.4846089067790006 2.4576069491190577 0.01896069249819065 0.9332 4666 1.0 4161
111#350.jpg#600.jpg 0.3922070264816284 0.3922070264816284 0.6712215186929456 2.260112903004588 0.04698229461881306 0.9362 4681 1.0 4055
111#3575.jpg#7000.jpg 0.16191406548023224 0.16191406548023224 99.26303369235394 50.09366545901441 3.75319271894245 0.014 70 0.07604562737642585 20
111#4275.jpg#6950.jpg 0.2527604103088379 0.2527604103088379 99.94875563920696 46.37469383215619 2.876319743857926 0.2916 1458 0.24785100286532952 173
111#4350.jpg#7000.jpg 0.2526562511920929 0.2526562511920929 65.09158119231793 30.89923436953069 2.063980034389323 0.0312 156 0.013003095975232198 21
111#4550.jpg#6450.jpg 0.10987630486488342 0.10987630486488342 174.15169116172504 41.518210631870005 2.5688144157483155 0.117 585 0.0 0
111#4600.jpg#5000.jpg 0.1636849045753479 0.1636849045753479 154.5083248221495 56.5637131443825 1.9598246142805866 0.0 0 0.0 0
111#500.jpg#6425.jpg 0.7557551860809326 0.7557551860809326 2.5653945624577474 1.771049326900026 0.0800039873445006 0.9626 4813 1.0 3788
111#675.jpg#4625.jpg 0.7768359184265137 0.7768359184265137 0.22214663143708244 0.2783856894843847 0.004566801962433221 0.9914 4957 1.0 4409
111#6925.jpg#7175.jpg 0.8105403780937195 0.8105403780937195 0.27525050177038624 2.1255271440467327 0.01580423669679557 0.9996 4998 1.0 4665
111#7050.jpg#7450.jpg 0.7841796875 0.7841796875 0.2836205845550537 0.13244242973877854 0.0013595254617204274 1.0 5000 1.0 4772
111#800.jpg#6925.jpg 0.6306250095367432 0.6306250095367432 11.090120313505277 5.4933569434235885 0.41796645813331584 0.9876 4938 0.9988836793927216 4474
116#1000.jpg#6025.jpg 0.23083333671092987 0.23083333671092987 9.965272501077841 4.41176481087703 0.40726372101811775 0.8228 4114 0.9980689655172413 3618
116#1025.jpg#7050.jpg 0.19190755486488342 0.19190755486488342 3.031848166469186 1.579161064632498 0.11317472259407708 0.9944 4972 1.0 4896
116#1175.jpg#1300.jpg 0.7269596457481384 0.7269596457481384 0.13313888016090933 0.5704759289261855 0.004572658372638572 1.0 5000 1.0 4870
116#1175.jpg#1700.jpg 0.7727929949760437 0.7727929949760437 0.7095732129443831 0.3879682078807523 0.015684602184261414 0.985 4925 1.0 4494
116#1175.jpg#2075.jpg 0.6486784219741821 0.6486784219741821 3.1596817185432653 1.2792517074804663 0.046025888900918986 0.9992 4996 1.0 4948
116#1225.jpg#6275.jpg 0.5562304854393005 0.5562304854393005 22.790884604035096 9.247591065993575 0.9850581873683414 0.9984 4992 0.9989837398373984 4915
116#1275.jpg#5150.jpg 0.0002994791720993817 0.0002994791720993817 167.4090453039153 75.2939382653745 8.177864558052187 0.0136 68 0.014184397163120567 32
116#1400.jpg#2325.jpg 0.6446484327316284 0.6446484327316284 1.7633297289769057 1.7295767971817908 0.08968932020980652 0.9992 4996 1.0 4934
116#150.jpg#6775.jpg 0.24276041984558105 0.24276041984558105 20.230911914700332 14.800383108739688 0.9227392685971441 0.9676 4838 0.98227969348659 4102
116#1500.jpg#6325.jpg 0.5840429663658142 0.5840429663658142 2.804965742964584 2.2443112691944793 0.1768553528347931 0.9938 4969 1.0 4183
116#1650.jpg#3075.jpg 0.47501954436302185 0.47501954436302185 95.19487951588376 45.92567717744245 5.79916005646668 1.0 5000 1.0 4963
116#1700.jpg#2875.jpg 0.8174804449081421 0.8174804449081421 0.6474810547407693 0.41866654944499565 0.028864616652274435 0.9752 4876 1.0 4489
116#2025.jpg#2250.jpg 0.8036524057388306 0.8036524057388306 1.91200862941406 3.162452215504709 0.10069280735158428 0.82 4100 1.0 3688
116#2475.jpg#7475.jpg 0.02656250074505806 0.02656250074505806 17.50424754784961 19.175803564300775 1.386712124641005 0.0392 196 0.1147842056932966 125
116#350.jpg#1800.jpg 0.71875 0.71875 1.2928930777928747 1.0964084457917322 0.0387057424640391 0.9194 4597 1.0 4205
116#3675.jpg#7475.jpg 0.21700522303581238 0.21700522303581238 6.024917256497144 10.457036785821044 0.30343555834740515 0.9976 4988 1.0 3924
116#3925.jpg#7175.jpg 0.34143882989883423 0.34143882989883423 0.6763676251382594 0.5648603652341168 0.028024798067441056 0.9998 4999 1.0 3924
116#3950.jpg#4400.jpg 0.820813775062561 0.820813775062561 0.2717073878555233 1.778809507663975 0.017105460255657377 1.0 5000 1.0 4682
116#4125.jpg#7100.jpg 0.4105338454246521 0.4105338454246521 0.5555412680540004 0.49730283178663504 0.03535684428934303 0.9638 4819 1.0 3558
116#4525.jpg#5150.jpg 0.5896158814430237 0.5896158814430237 1.5483027481567275 3.447484289672405 0.17264980135286945 0.9952 4976 1.0 3228
